,fecha,prices bitcoin,market_caps bitcoin,total_volumes bitcoin,prices ethereum,market_caps ethereum,total_volumes ethereum,prices binancecoin,market_caps binancecoin,total_volumes binancecoin,prices cardano,market_caps cardano,total_volumes cardano,prices dogecoin,market_caps dogecoin,total_volumes dogecoin,prices solana,market_caps solana,total_volumes solana,prices polkadot,market_caps polkadot,total_volumes polkadot,prices matic-network,market_caps matic-network,total_volumes matic-network,prices litecoin,market_caps litecoin,total_volumes litecoin,prices ripple,market_caps ripple,total_volumes ripple,Year,Month
1056,2023-07-10,30394.28,590311894648.7518,12835219756.96589,1875.27,225295266243.27637,8878301263.054636,245.44,38198672256.78109,1172157950.552947,0.29,10076045454.92794,218839799.4248851,0.07,9130930488.9728,276390972.0737911,21.3,8559664093.103448,508301719.13718027,5.13,6414553200.2227545,110444266.31879832,0.74,6843381556.842888,435657936.26198,96.69,7083219740.8551855,1297261551.6356838,0.48,24922515787.509663,748189491.8631514,2023,7
1057,2023-07-11,30620.81,594749192359.1351,11753418050.421658,1875.87,225467256388.71954,5503014510.733429,248.4,38718584412.54342,721813129.8434688,0.29,10258583229.902822,177982818.9669795,0.07,9153827828.517197,159446736.99571678,22.07,8875741131.46763,431275744.9396116,5.21,6528711738.080088,80068603.11954178,0.74,6909495755.8165045,261681787.95059204,96.82,7100667449.486484,978021850.3888323,0.48,25025475416.402214,566443960.1459918,2023,7
1058,2023-07-12,30407.42,590629381260.7114,13072555444.262321,1873.51,225081147081.1057,7979716345.7745495,244.27,38043237563.26991,598038429.2310176,0.29,10116899370.893543,157297287.3738458,0.07,9108608166.081766,175756580.1436906,22.0,8862665910.429438,553660968.112081,5.15,6454368180.046069,113547603.6906676,0.72,6759951342.8613405,244259015.38096115,96.4,7070170253.25194,799454763.4941199,0.47,24756292150.832104,613551699.943614,2023,7
1059,2023-07-13,31446.01,610725509598.8464,21254274345.702217,2003.25,240656450975.35602,12253238016.103119,255.79,39815488719.20244,1027295132.9675016,0.36,12496903000.204168,1061529850.4494106,0.07,9857787759.70849,777461534.1363912,25.99,10410892785.973965,1191586017.5250535,5.54,6943185837.551099,217008394.27342004,0.85,7883766311.973227,846584250.0797651,101.72,7452474406.529495,2008982216.199623,0.81,42784396920.87513,11251096255.82042,2023,7
1060,2023-07-14,30311.83,588107447250.1327,21977151420.853252,1935.94,232297518076.90158,13163947666.120016,247.7,38561494027.78192,1079333379.4972708,0.33,11514588242.70672,711521604.9803299,0.07,9581089176.657316,694024160.2573605,26.71,10743046575.077665,2112669368.826929,5.45,6819391767.531546,252537149.07311505,0.81,7536468628.735201,510486152.38248473,94.89,6947916221.971359,1694203691.6843348,0.72,37918177999.134254,5758002014.725879,2023,7
1061,2023-07-15,30297.97,588642134563.5204,6233916918.782722,1931.39,232081207333.19733,4430406660.749946,251.09,39137854035.67657,404846237.1015673,0.33,11426902883.374521,238740937.74395412,0.07,10098198790.971888,1146833188.211578,27.35,11015911503.065817,1182553641.312105,5.43,6808585227.279845,129213066.30878899,0.8,7443608463.232498,209246322.07849306,94.72,6947465306.063333,628812856.5723193,0.71,37484963831.147064,2658605337.547687,2023,7
1062,2023-07-16,30237.33,586391434733.7153,8356410453.563714,1923.04,230847045457.2026,4551682234.721218,242.75,37826816987.01722,473714439.5384721,0.31,11010347100.220154,273772997.9689421,0.07,9746664777.731735,495347568.3969927,27.37,11002094754.605814,747993415.8682022,5.31,6648376592.109853,119366265.11818516,0.77,7147302682.444637,225143858.51951542,92.78,6801570882.352193,561081349.8465809,0.75,39206989775.505424,3239778453.914754,2023,7
1063,2023-07-17,30147.86,585500720965.1113,10974383371.546566,1912.12,229772643177.76273,7684722413.234391,244.2,38049123458.503784,760807494.642201,0.31,10949913811.16714,254013075.5968411,0.07,9807873281.40001,520887438.37416005,26.86,10816613437.044512,1008258072.1988822,5.3,6643963692.839696,150222179.89092803,0.78,7254019042.212446,308963692.946726,92.28,6770123658.118758,907554886.3213955,0.74,38827092428.83717,2262921797.7753544,2023,7
1064,2023-07-18,29848.03,579708613537.5165,13152758553.030825,1897.2,227853365302.58752,9120475118.907444,240.27,37417448510.97536,892907015.8444617,0.31,10734285206.644485,267786761.26667345,0.07,9612362018.765154,309741946.6632424,25.53,10269805534.152487,690701365.242011,5.18,6491467991.320275,145147298.46003246,0.74,6867348723.3527565,282967899.8090548,91.47,6707127910.491501,729791087.8184167,0.78,40870157250.464775,2214761174.651494,2023,7
1065,2023-07-19,29919.87,581327322356.8716,8545620844.326587,1889.22,227127167868.42926,8894957096.351507,241.33,37593967247.68211,505922068.94009894,0.32,11355846356.487427,383394441.46357274,0.07,9846704380.715471,499499434.3992658,26.35,10633423774.84343,591575595.4536291,5.2,6517886954.977203,108247539.12471852,0.74,6936074479.764339,239510408.51381868,92.19,6763552307.404192,706868382.848693,0.82,43193317016.13269,3583242003.053844,2023,7
1066,2023-07-20,29787.04,579308712612.258,11117456853.464512,1891.01,227484313829.40802,11204166583.061834,242.62,37843358630.96654,521480007.3588299,0.32,11077210855.919123,336406743.8692537,0.07,9905608011.026873,718348687.364286,25.34,10227156125.30492,586428471.61985,5.35,6717602321.062964,161300191.2539338,0.77,7151323379.332024,335689194.4571423,92.31,6784481630.954276,871573483.2879202,0.79,41729123773.57223,2588946338.45636,2023,7
1067,2023-07-21,29914.68,581397880391.4172,8492627980.9282,1891.47,227467577018.69775,6309767940.447504,243.77,37980302697.91931,385301778.82014924,0.31,10970363265.281898,205649259.84674558,0.07,10288461302.21394,948505067.1069995,25.59,10346698670.509161,426785949.9273866,5.49,6889428161.133605,204543768.65572298,0.77,7185782864.701195,202307952.21139264,94.03,6899920317.255177,670993063.19064,0.77,40587624026.986496,1675530391.283235,2023,7
1068,2023-07-22,29710.16,577068525402.119,6745541064.873876,1858.31,223308803225.0452,5837098870.775477,240.54,37472378595.41572,253197293.57865393,0.31,10797046324.55779,161693157.56487682,0.07,9875425660.827702,445894289.2176817,24.46,9872947825.241152,325886121.21608216,5.3,6657706824.253902,114563817.47302139,0.74,6931886231.540762,159632808.35642695,91.85,6731438296.412423,653180952.5388396,0.73,38460345132.56344,1389970268.986684,2023,7
1069,2023-07-23,30057.96,584296796267.4817,7427606999.412798,1887.83,226861079166.83176,6531824636.513696,242.38,37776073344.168205,231161705.97812873,0.32,11111458164.70397,149736321.13736904,0.07,10092704897.637167,362900957.33893913,24.77,10018814299.162062,345569811.4364157,5.4,6782851315.339273,114167531.63126932,0.76,7061007029.559387,140128117.93997243,93.12,6834328205.808162,544133078.0254151,0.74,38757878154.63946,1257404824.397465,2023,7
1070,2023-07-24,29184.9,567051778655.836,15195244950.838041,1850.43,222318417477.21103,9438614856.624678,238.97,37216163716.00345,512795353.2773615,0.31,10689650364.070238,220955020.1083036,0.07,10425631710.592583,1862195469.9579282,23.42,9455689036.354588,517091585.3710577,5.22,6555793802.014324,149634701.3595437,0.73,6784183694.416326,235280654.6157845,89.18,6546088292.883008,931454213.8966243,0.7,37048588176.874435,1941377513.1581554,2023,7
1071,2023-07-25,29222.97,568019115128.7598,7929844775.363448,1857.6,223476900309.93112,4329972807.86323,237.73,37048219779.903534,359635865.7320736,0.3,10647212849.154627,165980268.46008557,0.08,11467764374.299896,1776480115.0495996,23.27,9395875459.492481,362056307.62913954,5.18,6505784857.444409,98093984.69874279,0.71,6594713436.613525,184399244.37397364,89.47,6568808348.940412,580236656.4490404,0.71,37425088969.069756,1530207989.3734734,2023,7
1072,2023-07-26,29363.67,570531781624.6747,13088677750.42505,1871.53,224855185617.9887,7307465774.976813,239.02,36768425085.167915,397845092.5820036,0.31,10741775967.625751,194346560.46428624,0.08,10938851177.181372,1047480835.9747274,25.15,10171319431.282724,682755887.4427278,5.24,6584573610.440049,104852028.4988799,0.72,6725016303.118551,263009020.11358154,90.68,6658253026.23805,628738993.7097741,0.72,37694712104.53819,1495290293.1260667,2023,7
1073,2023-07-27,29200.24,567708714251.7643,9047649539.81237,1858.78,223413249190.37912,6626220422.969731,240.42,36977719013.436424,385232386.4664915,0.31,10776202149.187115,146593216.0525046,0.08,10900605739.99488,641753984.7370008,25.09,10151894149.311943,493788462.55482113,5.23,6577510972.280995,99193883.90922275,0.72,6674279840.881602,164813978.540087,90.41,6636877582.805502,595144293.3387749,0.71,37592231679.3358,1329392797.0606704,2023,7
1074,2023-07-28,29314.1,569952119667.3986,7682754827.0541115,1874.69,225320465659.74567,4775263924.223373,241.86,37222279132.88286,300272976.7934694,0.31,10866387593.2777,127820015.00365327,0.08,10857366815.716646,426550526.20228267,24.83,10051629238.612888,354454914.9621894,5.22,6563883639.196771,97485867.22704053,0.71,6616198707.875012,150537514.59550726,91.5,6721560924.332996,456503420.15355957,0.71,37543055727.23403,943438023.2856784,2023,7
1075,2023-07-29,29356.75,570804910032.5747,4882536540.911603,1880.92,226074318965.13022,2990426323.771476,242.56,37306014277.37948,251740436.6290865,0.31,10959012408.067516,142844606.32036033,0.08,11266886534.44776,571202904.5184354,25.17,10178962394.375273,266002736.55053675,5.25,6609827390.625297,65266367.59393854,0.72,6697406560.5985365,128806539.98335129,94.52,6933055184.174461,501049778.0411614,0.71,37568028661.31408,642153174.3261417,2023,7
1076,2023-07-30,29277.76,569135711632.8535,7872881636.625643,1861.87,223813641443.30435,5791342964.545562,242.54,37315750968.66272,314019546.7834789,0.32,11028996499.906464,170944684.28338924,0.08,10969575181.045874,521442769.9223985,24.27,9816173591.432625,354202895.00340414,5.19,6529870403.814387,99330853.83396041,0.7,6502489361.019415,185550994.34963298,94.16,6916100635.765473,1203063739.7392032,0.7,37157825595.01724,1116791886.5469344,2023,7
1077,2023-07-31,29233.14,568333703606.0996,6641808341.386258,1857.28,223177200443.95282,6106091989.307732,241.19,37107293025.991974,418086969.3925527,0.31,10781568926.081827,181518352.27293187,0.08,10935386026.079294,424603425.7923442,23.76,9604285334.638874,401006374.0008301,5.11,6436555543.5657425,110824749.86409132,0.69,6418228698.293611,177306551.4542059,92.32,6775825683.396544,815760612.162505,0.7,36854361562.914604,1406177636.9756496,2023,7
1078,2023-08-01,29537.11,572408929757.971,15289922840.873833,1869.75,225952018918.58215,8990773317.298777,247.43,37997425239.52763,854382518.1098098,0.31,10825594362.709122,242542187.94841254,0.08,10925564512.801285,451388149.53210866,23.93,9663629338.746136,433930052.9370583,5.19,6524451299.641124,129075193.0824161,0.7,6492391238.909684,271032028.90253806,93.64,6887930212.71949,1226474181.9174674,0.71,37177683337.37651,1521287462.8124747,2023,8
1079,2023-08-02,29146.64,567074709353.651,19266318894.086517,1838.01,220936460217.74472,8178850227.510264,240.38,37035182390.95963,750233247.9259268,0.3,10481916364.381994,208213921.70256233,0.07,10419601111.716385,437878805.3250585,23.13,9376125922.103199,426945357.6898426,5.05,6370563643.926555,111185563.6458067,0.68,6342066768.249451,233318010.43638203,87.37,6423759467.4966135,1343088131.8480926,0.68,36120553529.07423,1053596026.1910685,2023,8
1080,2023-08-03,29176.15,567940644790.4882,12539132810.40034,1835.7,220768212248.9121,5908647350.667135,241.14,37132273836.48571,390117777.86190295,0.29,10262424186.56672,292519752.4985298,0.07,10364797280.7775,434504375.1851865,22.65,9178003135.366844,375514604.6347747,4.98,6281253331.198318,114291805.9953621,0.67,6234811721.411835,262318384.79767853,82.8,6096065124.177359,906334883.8847512,0.66,35083597032.29245,1277296653.4007647,2023,8
1081,2023-08-04,29087.94,565073127339.627,12112869085.655884,1828.46,219476177802.69766,6229669774.689679,241.49,37114346769.65236,359584156.02984935,0.29,10282386058.273598,197170877.9612019,0.07,10314695236.89593,362395292.1018645,22.81,9237548520.05844,387384158.1790491,4.99,6284953169.152416,98942186.85919341,0.66,6185979682.3681555,197415579.57970852,82.12,6032103585.017766,836249387.0395079,0.64,33547950040.331524,1200556083.392803,2023,8
1082,2023-08-05,29046.8,564970113457.8998,5335308729.48437,1835.07,220487019493.58868,2952349825.885361,242.88,37367854737.81706,251536722.07828715,0.29,10280822652.877592,157529534.71172297,0.08,10615515707.6051,539033839.7708057,22.63,9155491618.929426,256370671.0600972,4.97,6262792120.884622,68683582.45623447,0.67,6206279620.455082,166073559.47397068,83.08,6107062988.746299,334021571.6287143,0.63,33126867546.145435,1002199104.3092477,2023,8
1083,2023-08-06,29044.2,564947914083.0184,5360283576.269965,1826.71,219533986979.75125,2992818475.645687,242.57,37324600944.7933,372359290.6820566,0.29,10217852028.842112,150759078.22907323,0.07,10417875379.22538,369057587.49867415,23.16,9384285772.437752,338171013.5108157,4.99,6295623535.702088,79891258.27189204,0.67,6203948011.116829,173231784.64228556,82.39,6056808305.61896,328454882.41201854,0.62,32768402681.78805,771069752.2066147,2023,8
1084,2023-08-07,29178.15,567529179865.8152,13252185122.112452,1826.93,219422824381.99362,7660232552.642202,241.74,37176907148.642685,410120374.0576311,0.29,10165410298.224033,239590650.86775416,0.07,10308694505.987484,398305731.048855,23.05,9344630841.913843,386012925.76220214,4.96,6253953383.825239,109611030.68091844,0.66,6191995674.146599,254759886.1812016,82.32,6049692621.686927,499355743.1493427,0.62,32710392083.95866,1327007615.2127016,2023,8
1085,2023-08-08,29779.56,579214283623.8071,14603570418.91888,1856.84,223111331723.6391,7498117030.737751,245.18,37713239950.15089,470639117.90814054,0.3,10441947848.683636,312662208.2085525,0.08,10540041723.27261,374950347.81674397,24.2,9819635413.27439,561549883.4110975,5.06,6389120306.755551,100599117.0332589,0.69,6391313362.621136,297403734.9287292,83.96,6174664961.617772,603103458.5085845,0.64,33895961202.844006,1375092164.8041742,2023,8
1086,2023-08-09,29585.49,575535414817.4033,14633310097.491423,1855.89,222992437544.13272,6010104016.055266,244.01,37541806213.868256,401504275.2124687,0.3,10562679849.630741,195518674.00819358,0.08,10596774387.684277,369748154.4788845,24.38,9894698836.091352,458039680.48740876,5.06,6384008719.280745,95166652.97150825,0.69,6439732264.7651205,231154425.85949627,84.08,6180421529.681709,373938930.0313933,0.64,33977423508.897026,1498394768.283378,2023,8
1087,2023-08-10,29423.82,572414205818.4142,8106253519.025447,1850.88,222411268370.8958,3733537744.9027367,241.23,37112194985.219864,339047442.161706,0.3,10375263805.247583,179477802.60477665,0.08,10641945541.16315,399366004.76722986,24.62,9982518848.598183,352124557.44548595,5.0,6312382581.606862,83701857.08704504,0.68,6379581851.604799,222004625.45758975,83.03,6104787488.877308,323247965.57746017,0.63,33426764509.192726,1063357974.3368189,2023,8
1088,2023-08-11,29396.85,571976559045.8302,4651950357.636653,1847.54,222019374228.76486,3694816570.962365,239.6,36864812015.19563,363763402.7761661,0.29,10278658176.642065,124610584.57440907,0.08,10636295250.111061,263740989.01364213,24.58,9969763672.692484,337807060.84393805,5.0,6318115852.788173,75181271.81413424,0.68,6341535789.377964,152154650.95361325,83.51,6138730765.063747,243447161.8113831,0.63,33340650585.52871,924970915.6402841,2023,8
1089,2023-08-12,29412.14,572257798803.9086,3994297895.288944,1848.51,222069758272.72742,2215986526.7016535,240.09,36943552949.5638,195205362.18388578,0.29,10217585439.953056,105607968.60484432,0.08,10774454527.397196,385515900.69012594,24.89,10095650763.649355,277306903.1224978,5.03,6359269697.0508,61479144.18305038,0.68,6347833356.582026,95638205.50555718,83.4,6132641560.695079,214995255.06591564,0.63,33093472877.81856,502921367.1804816,2023,8
1090,2023-08-13,29284.97,569687130446.7833,4755220448.634491,1839.51,220948326523.33356,3642424563.740612,240.03,36913820931.58021,230763796.0344269,0.29,10135047904.827347,125106297.15534896,0.07,10503954202.787533,325530830.8297274,24.22,9839554742.689486,278182091.4448637,4.98,6297004550.929658,75864330.93285987,0.68,6307322847.82085,118008279.54875077,81.95,6026113242.407311,404198312.45664954,0.63,33020932779.51416,620939906.9800236,2023,8
1091,2023-08-14,29400.59,572242735188.2397,12408355477.111338,1843.51,221564238004.30878,4495324729.871393,240.36,36970232010.680595,323212804.63247764,0.29,10181963472.170074,129874470.39537589,0.07,10515116058.04597,433958600.0715877,25.15,10211324982.836502,388025853.4511116,4.99,6307074087.296951,91579872.70949876,0.68,6336256800.835092,166756960.6131292,82.04,6034074000.632143,316194399.5737181,0.63,33526777989.722347,967305278.5730306,2023,8
1092,2023-08-15,29170.49,567498309102.7323,11523395157.99864,1826.91,219472776850.51178,4416612452.1140585,236.61,36440851751.89979,480198153.7569262,0.28,9874705133.51847,174122704.0345391,0.07,9960603735.57354,485736337.2786123,23.88,9697572470.820595,452521516.469082,4.81,6087074436.492555,106091050.4474677,0.64,5926651450.428356,249674156.83431765,79.26,5829925342.036408,570126358.9822981,0.61,32153506290.77583,1200448874.4198472,2023,8
1093,2023-08-16,28754.2,559982624303.4923,14809979642.373245,1809.46,217444475880.3843,6472231164.689248,232.1,35682968644.367676,518075818.6985822,0.27,9638400796.566093,234798832.86591023,0.07,9467162719.066757,540891262.9373858,22.85,9300306072.046394,495294920.8187228,4.66,5907520456.7198,129304101.25336984,0.62,5814617620.0392275,327159853.3260375,74.44,5476778754.594151,901025298.6236821,0.59,31112167895.250828,1563955567.709246,2023,8
